,Section,Paragraph,algo_score_raw
0,abstract,0,0.2930247485637665
1,abstract,0,0.2930247485637665
2,abstract,0,0.2930247485637665
3,abstract,0,0.2930247485637665
4,abstract,0,0.2930247485637665
5,abstract,0,0.2930247485637665
6,abstract,0,0.2930247485637665
7,abstract,0,0.2930247485637665
8,abstract,0,0.2930247485637665
9,abstract,0,0.2930247485637665
10,abstract,0,0.2930247485637665
11,abstract,0,0.2930247485637665
12,abstract,0,0.2930247485637665
13,abstract,0,0.2930247485637665
14,abstract,0,0.2930247485637665
15,abstract,0,0.2930247485637665
16,abstract,0,0.2930247485637665
17,introduction,0,0.59038907289505
18,introduction,1,0.9918931126594543
19,introduction,2,0.9852549433708191
20,introduction,0,0.59038907289505
21,introduction,1,0.9918931126594543
22,introduction,2,0.9852549433708191
23,introduction,0,0.59038907289505
24,introduction,1,0.9918931126594543
25,introduction,2,0.9852549433708191
26,introduction,0,0.59038907289505
27,introduction,1,0.9918931126594543
28,introduction,2,0.9852549433708191
29,introduction,0,0.59038907289505
30,introduction,1,0.9918931126594543
31,introduction,2,0.9852549433708191
32,introduction,0,0.59038907289505
33,introduction,1,0.9918931126594543
34,related_work,0,0.624476969242096
35,related_work,1,0.7434000372886658
36,related_work,2,0.8395386338233948
37,related_work,3,0.776103138923645
38,related_work,4,0.3453710377216339
39,related_work,5,0.639557957649231
40,related_work,6,0.7526035904884338
41,related_work,7,0.45378080010414124
42,related_work,8,0.9882013201713562
43,related_work,9,0.7265852689743042
44,related_work,10,0.420551598072052
45,related_work,11,0.8983421325683594
46,related_work,0,0.624476969242096
47,related_work,1,0.7434000372886658
48,related_work,2,0.8395386338233948
49,related_work,3,0.776103138923645
50,related_work,4,0.3453710377216339
51,experimental_setup,0,0.015233788639307022
52,experimental_setup,1,0.9695296287536621
53,experimental_setup,2,0.7035130858421326
54,experimental_setup,3,0.8212575316429138
55,experimental_setup,4,0.027231955900788307
56,experimental_setup,5,0.06598294526338577
57,experimental_setup,6,0.3934571444988251
58,experimental_setup,7,0.00929731409996748
59,experimental_setup,8,0.9088063836097717
60,experimental_setup,9,0.9876734614372253
61,experimental_setup,10,0.8308485746383667
62,experimental_setup,11,0.48401281237602234
63,experimental_setup,12,0.5726265907287598
64,experimental_setup,13,0.4774792492389679
65,experimental_setup,14,0.7496172189712524
66,experimental_setup,15,0.22885358333587646
67,experimental_setup,0,0.015233788639307022
68,results,0,0.3786221742630005
69,results,1,0.06459548324346542
70,results,2,0.5838330388069153
71,results,3,0.7475088834762573
72,results,4,0.38676053285598755
73,results,5,0.6014264225959778
74,results,6,0.9043192863464355
75,results,7,0.9469990730285645
76,results,8,0.8763501048088074
77,results,9,0.7666197419166565
78,results,10,0.7731649875640869
79,results,11,0.3422563076019287
80,results,12,0.7469562292098999
81,results,13,0.5722089409828186
82,results,14,0.4078919291496277
83,results,15,0.04112068936228752
84,results,16,0.8138734698295593
85,discussion,0,0.9233255982398987
86,discussion,1,0.3187033534049988
87,discussion,2,0.9713892340660095
88,discussion,3,0.5085238218307495
89,discussion,4,0.8460690975189209
90,discussion,0,0.9233255982398987
91,discussion,1,0.3187033534049988
92,discussion,2,0.9713892340660095
93,discussion,3,0.5085238218307495
94,discussion,4,0.8460690975189209
95,discussion,0,0.9233255982398987
96,discussion,1,0.3187033534049988
97,discussion,2,0.9713892340660095
98,discussion,3,0.5085238218307495
99,discussion,4,0.8460690975189209
100,discussion,0,0.9233255982398987
101,discussion,1,0.3187033534049988
102,limitations,0,0.5284481644630432
103,limitations,1,0.2444881796836853
104,limitations,2,0.7370808124542236
105,limitations,3,0.42387425899505615
106,limitations,0,0.5284481644630432
107,limitations,1,0.2444881796836853
108,limitations,2,0.7370808124542236
109,limitations,3,0.42387425899505615
110,limitations,0,0.5284481644630432
111,limitations,1,0.2444881796836853
112,limitations,2,0.7370808124542236
113,limitations,3,0.42387425899505615
114,limitations,0,0.5284481644630432
115,limitations,1,0.2444881796836853
116,limitations,2,0.7370808124542236
117,limitations,3,0.42387425899505615
118,limitations,0,0.5284481644630432
119,summary,0,0.3892954885959625
120,summary,1,0.9699006080627441
121,summary,2,0.9503256678581238
122,summary,3,0.06180901080369949
123,summary,4,0.4932517409324646
124,summary,5,0.29395005106925964
125,summary,6,0.9225450754165649
126,summary,0,0.3892954885959625
127,summary,1,0.9699006080627441
128,summary,2,0.9503256678581238
129,summary,3,0.06180901080369949
130,summary,4,0.4932517409324646
131,summary,5,0.29395005106925964
132,summary,6,0.9225450754165649
133,summary,0,0.3892954885959625
134,summary,1,0.9699006080627441
135,summary,2,0.9503256678581238
136,conclusion,0,0.5675563812255859
137,conclusion,1,0.6746005415916443
138,conclusion,2,0.8889238238334656
139,conclusion,3,0.3167376220226288
140,conclusion,0,0.5675563812255859
141,conclusion,1,0.6746005415916443
142,conclusion,2,0.8889238238334656
143,conclusion,3,0.3167376220226288
144,conclusion,0,0.5675563812255859
145,conclusion,1,0.6746005415916443
146,conclusion,2,0.8889238238334656
147,conclusion,3,0.3167376220226288
148,conclusion,0,0.5675563812255859
149,conclusion,1,0.6746005415916443
150,conclusion,2,0.8889238238334656
151,conclusion,3,0.3167376220226288
152,conclusion,0,0.5675563812255859
