,Section,Paragraph,algo_score_raw
0,abstract,0,0.6624233722686768
1,abstract,0,0.6624233722686768
2,abstract,0,0.6624233722686768
3,abstract,0,0.6624233722686768
4,abstract,0,0.6624233722686768
5,abstract,0,0.6624233722686768
6,abstract,0,0.6624233722686768
7,abstract,0,0.6624233722686768
8,abstract,0,0.6624233722686768
9,abstract,0,0.6624233722686768
10,abstract,0,0.6624233722686768
11,abstract,0,0.6624233722686768
12,abstract,0,0.6624233722686768
13,abstract,0,0.6624233722686768
14,abstract,0,0.6624233722686768
15,abstract,0,0.6624233722686768
16,abstract,0,0.6624233722686768
17,introduction,0,0.776432991027832
18,introduction,1,0.7419286370277405
19,introduction,2,0.9811125993728638
20,introduction,0,0.776432991027832
21,introduction,1,0.7419286370277405
22,introduction,2,0.9811125993728638
23,introduction,0,0.776432991027832
24,introduction,1,0.7419286370277405
25,introduction,2,0.9811125993728638
26,introduction,0,0.776432991027832
27,introduction,1,0.7419286370277405
28,introduction,2,0.9811125993728638
29,introduction,0,0.776432991027832
30,introduction,1,0.7419286370277405
31,introduction,2,0.9811125993728638
32,introduction,0,0.776432991027832
33,introduction,1,0.7419286370277405
34,related_work,0,0.9030958414077759
35,related_work,1,0.48344510793685913
36,related_work,2,0.5039867162704468
37,related_work,3,0.5958996415138245
38,related_work,4,0.2689196467399597
39,related_work,5,0.19801707565784454
40,related_work,6,0.9143356680870056
41,related_work,7,0.9771300554275513
42,related_work,8,0.2653416693210602
43,related_work,9,0.16505205631256104
44,related_work,10,0.32610735297203064
45,related_work,11,0.2609342038631439
46,related_work,0,0.9030958414077759
47,related_work,1,0.48344510793685913
48,related_work,2,0.5039867162704468
49,related_work,3,0.5958996415138245
50,related_work,4,0.2689196467399597
51,experimental_setup,0,0.9595050811767578
52,experimental_setup,1,0.895616352558136
53,experimental_setup,2,0.6654167175292969
54,experimental_setup,3,0.9435948133468628
55,experimental_setup,4,0.4399750828742981
56,experimental_setup,5,0.42434167861938477
57,experimental_setup,6,0.5359429121017456
58,experimental_setup,7,0.13039551675319672
59,experimental_setup,8,0.7308850884437561
60,experimental_setup,9,0.969243586063385
61,experimental_setup,10,0.5532912015914917
62,experimental_setup,11,0.7997078895568848
63,experimental_setup,12,0.3357483148574829
64,experimental_setup,13,0.47855380177497864
65,experimental_setup,14,0.2629196345806122
66,experimental_setup,15,0.771548330783844
67,experimental_setup,0,0.9595050811767578
68,results,0,0.8310019373893738
69,results,1,0.2408672571182251
70,results,2,0.1930171102285385
71,results,3,0.564996063709259
72,results,4,0.4103083908557892
73,results,5,0.8952571153640747
74,results,6,0.8226330876350403
75,results,7,0.38711053133010864
76,results,8,0.266171932220459
77,results,9,0.6676453351974487
78,results,10,0.7642763257026672
79,results,11,0.577095627784729
80,results,12,0.48763102293014526
81,results,13,0.24296171963214874
82,results,14,0.29679539799690247
83,results,15,0.09257600456476212
84,results,16,0.4145701229572296
85,discussion,0,0.9462098479270935
86,discussion,1,0.7134955525398254
87,discussion,2,0.7494528889656067
88,discussion,3,0.825386643409729
89,discussion,4,0.5726481080055237
90,discussion,0,0.9462098479270935
91,discussion,1,0.7134955525398254
92,discussion,2,0.7494528889656067
93,discussion,3,0.825386643409729
94,discussion,4,0.5726481080055237
95,discussion,0,0.9462098479270935
96,discussion,1,0.7134955525398254
97,discussion,2,0.7494528889656067
98,discussion,3,0.825386643409729
99,discussion,4,0.5726481080055237
100,discussion,0,0.9462098479270935
101,discussion,1,0.7134955525398254
102,limitations,0,0.7113995552062988
103,limitations,1,0.38634076714515686
104,limitations,2,0.9674320220947266
105,limitations,3,0.7357935309410095
106,limitations,0,0.7113995552062988
107,limitations,1,0.38634076714515686
108,limitations,2,0.9674320220947266
109,limitations,3,0.7357935309410095
110,limitations,0,0.7113995552062988
111,limitations,1,0.38634076714515686
112,limitations,2,0.9674320220947266
113,limitations,3,0.7357935309410095
114,limitations,0,0.7113995552062988
115,limitations,1,0.38634076714515686
116,limitations,2,0.9674320220947266
117,limitations,3,0.7357935309410095
118,limitations,0,0.7113995552062988
119,summary,0,0.8659942746162415
120,summary,1,0.9357336163520813
121,summary,2,0.31750544905662537
122,summary,3,0.060838453471660614
123,summary,4,0.12842105329036713
124,summary,5,0.058643463999032974
125,summary,6,0.7450822591781616
126,summary,0,0.8659942746162415
127,summary,1,0.9357336163520813
128,summary,2,0.31750544905662537
129,summary,3,0.060838453471660614
130,summary,4,0.12842105329036713
131,summary,5,0.058643463999032974
132,summary,6,0.7450822591781616
133,summary,0,0.8659942746162415
134,summary,1,0.9357336163520813
135,summary,2,0.31750544905662537
136,conclusion,0,0.8102075457572937
137,conclusion,1,0.9552063345909119
138,conclusion,2,0.9215261340141296
139,conclusion,3,0.14784970879554749
140,conclusion,0,0.8102075457572937
141,conclusion,1,0.9552063345909119
142,conclusion,2,0.9215261340141296
143,conclusion,3,0.14784970879554749
144,conclusion,0,0.8102075457572937
145,conclusion,1,0.9552063345909119
146,conclusion,2,0.9215261340141296
147,conclusion,3,0.14784970879554749
148,conclusion,0,0.8102075457572937
149,conclusion,1,0.9552063345909119
150,conclusion,2,0.9215261340141296
151,conclusion,3,0.14784970879554749
152,conclusion,0,0.8102075457572937
